"Data Source","World Development Indicators",

"Last Updated Date","2019-07-10",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Poland","POL","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10276.623820759","9521.82727885082","9731.40896837062","10069.5445594459","10580.1566152448","11300.3266009083","11975.6257291412","12740.831482963","13324.0288134225","13943.6923689174","14732.5297696054","14920.4714988641","15232.1588861243","15785.4322298921","16605.8275088949","17193.5341241591","18267.6045586066","19563.3040651531","20391.9018197632","20952.7878697904","21770.6300925472","22850.6388460286","23218.111053155","23555.4957596892","24355.3943027322","25307.243943053","26093.5171490765","27346.2798115555","28751.648652259",
"Pre-demographic dividend","PRE","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2536.97560165782","2164.07079662455","2175.34091137973","2131.28174067288","2075.88555349611","2078.29914934722","2143.4326823877","2220.42390956286","2348.92711704584","2409.27062240319","2412.53946484973","2456.8666482935","2512.22832924711","2404.57336423134","2657.24225700903","2752.37959422488","2869.55846339609","2965.91933017212","3078.71913245492","3145.38065833998","3251.23950376545","3306.58941016777","3398.66514914829","3500.87258815385","3558.31721027732","3565.60991210513","3582.6553506647","3544.7543843847","3527.65660046093",
"Puerto Rico","PRI","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22227.1844890834","22579.0914562659","23457.7153730005","24341.3525584424","25125.7963064436","26027.2254325748","26332.3432957974","27361.9218033867","28709.7391180892","30105.9848363114","31005.1757930207","32892.166032201","33150.8380086608","33147.7934545078","36040.4112393733","35375.2997331923","35024.7199035189","34820.7718567863","34379.7377220845","33892.8481363725","33924.0641516911","34195.6510701376","34622.060371829","34913.6331753494","35066.0568593182","35314.5413489212","35550.9548678774","35454.4062661604","35085.2973139475",
"Korea, Dem. People’s Rep.","PRK","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20166.9279938074","21096.4284610415","21342.8565638582","20881.2060699675","21026.0209145347","21850.740004652","22529.9200028742","23422.3365254069","24420.9481126354","25227.3885769824","25999.490687324","26318.4780060543","26375.9645090982","26031.6495899131","26439.9333354366","26593.2857037278","26957.6363702978","27575.2364597729","27590.3747959133","26743.1979904258","27238.4606724422","26780.2149060404","25805.8498346706","25654.6142954091","26023.6978492184","26607.8328143368","27205.9178026354","28034.619961314","28687.4837608529",
"Paraguay","PRY","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7932.98367018879","8000.0102980745","7933.16328537129","8122.83556967522","8352.07710516756","8715.07261804015","8651.57376384178","8819.2886862172","8635.68284204657","8340.52787786441","7983.97218244367","7763.88464963016","7616.97061308047","7803.57681253138","7981.94933397171","8021.30162515084","8280.20175014344","8605.11081536382","9027.60277403907","8883.54125368419","9740.68188010088","10016.7703711715","9827.01866754525","10508.9432944214","10870.7434394442","11056.1334381666","11381.3204923257","11790.4615618001","12063.0205202781",
"West Bank and Gaza","PSE","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3236.19636824262","3314.76116279982","3208.11989948587","3517.56995431349","3920.32000968822","4137.84386377844","3688.34210113563","3260.54467926006","2781.34197978374","3091.16637072217","3324.83440684828","3590.93517385068","3363.80570536278","3495.04252198951","3606.89983826492","3816.16507033626","4019.48506667715","4405.77857347918","4568.50907041582","4559.03225887244","4445.30747041337","4493.61207984613","4600.68539961298","4651.72364458842","4576.43249715837",
"Pacific island small states","PSS","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4109.23024523758","4020.78509443689","4168.5259739027","4209.83088378082","4337.46364030936","4424.8248067835","4513.47670836375","4385.95293095769","4409.89537394367","4609.03644497305","4507.42366983684","4521.37084138289","4576.53914398487","4611.69790996734","4755.03517226323","4790.38049059319","4838.59847826054","4817.0901964776","4836.59484287106","4699.84970733128","4776.62180173828","4906.83948991798","4931.2356903456","5023.78027640469","5175.56070723075","5308.8685898598","5406.69487653957","5558.16195536605","5689.04937363366",
"Post-demographic dividend","PST","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28414.66706255","28531.2120955898","28832.0466611455","28907.241452045","29553.8545238114","30169.51654227","30857.882750883","31727.0638288331","32416.1163231657","33376.7387008754","34551.8536851698","34944.4502381552","35347.1977360485","35901.8715760019","36878.7055551626","37713.9349262084","38652.2707300415","39443.3275290582","39329.3108399473","37758.4767394811","38654.9551674558","39186.6922466579","39457.578571501","39807.6496087529","40380.2822435577","41034.6492387118","41532.9669108495","42338.4731076457","43117.710632272",
"French Polynesia","PYF","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108287.154078356","108384.259927725","111481.727774402","108688.916552104","117271.427066879","109732.194997061","117155.588092034","116022.746170638","115779.4838667","112525.71826748","119973.55348913","124024.568164572","120366.280145585","118117.843006659","116693.507701164","115940.027211648","114455.787148538","113262.181552799","112531.529543236",
"Romania","ROU","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11445.64866817","10054.0361886521","9255.82217337633","9410.12770730786","9794.35713912319","10425.9618728614","10864.636569066","10367.6087338694","10178.2107719452","10155.8033844516","10419.242408854","11116.9850714834","11968.0869335825","12336.9390455932","13701.2951020583","14429.725293615","15680.8800002917","17065.446544821","18967.2555577493","18070.6766876172","17469.1489715161","17907.6474860581","18361.177108115","19077.1968647903","19801.9180206024","20665.6050194977","21782.0980074199","23441.6066944091","24543.9878816375",
"Russian Federation","RUS","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20639.000535974","19553.5855977829","16704.93382574","15274.2205856376","13370.8533518986","12813.3966776832","12370.0959893354","12564.0309592216","11917.8464620528","12719.8928946552","14050.851335184","14829.0829751764","15604.1494910555","16818.7426277435","18098.3670811063","19325.9357374404","20970.1899029814","22798.9708291491","24005.9966846059","22121.8524916504","23325.9811931043","24310.043965548","25156.4209403579","25551.0899736271","25284.5862019817","24516.5499502675","24416.6238783996","24790.6483258882","",
"Rwanda","RWA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","868.019186954346","870.675324798769","974.304395510045","957.975559794357","502.905402545236","691.673601442361","756.927628210318","807.155200468933","810.147986087785","784.052076843069","803.370001364782","840.034964151605","928.748430934427","934.771515676517","990.116623862242","1063.40562031868","1135.43802153109","1192.27872631527","1290.52566572006","1335.05931061424","1396.40570350555","1467.96170816509","1558.62437779629","1592.56026267864","1671.90960246041","1774.4762181116","1832.30429349865","1892.67664574801","2003.13414164135",
"South Asia","SAS","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1967.80697905283","1962.69520033551","2031.345975252","2074.31404116757","2153.30706009543","2255.30256878488","2361.14619183079","2400.76918202205","2484.94676661774","2626.07503355767","2681.93272594122","2745.75192782099","2796.53735035672","2945.97539377701","3114.92887060196","3300.36078604289","3497.37976481492","3693.1873894567","3753.47096704354","3959.18375109479","4198.29104219202","4351.07742347792","4527.66443359421","4739.92392194935","5005.26101991462","5310.50668144295","5647.79793504414","5965.68065759746","6292.94151136076",
"Saudi Arabia","SAU","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42700.4213941858","47530.9753126813","47967.7656701996","46033.4838135719","45144.0630543122","44209.913268228","44434.1139420837","44060.4441731276","44473.2625046265","41928.0744849456","43280.8661298197","41670.3138555545","39376.3096158822","42532.5492262183","44575.5780367379","45709.5738697152","45675.9217969676","45251.9436074814","46772.7254741008","44533.5677705202","45428.210255006","48473.7092080944","49541.4178120549","49359.4928372705","49731.779296181","50467.0001155844","50163.6368750331","48803.9605894681","48995.6080397783",
"Sudan","SDN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1762.20343177267","1846.21704166896","1917.37071201263","1953.47218518317","1922.06300605089","1984.11847439257","2046.1241735623","2202.05905597353","2235.16419006814","2242.05355656935","2319.22798019924","2402.2088715434","2486.23943356134","2604.71111048622","2631.2976857792","2750.62744413148","2944.53850253559","3194.47393175832","3351.26307134466","3368.96552075026","3396.64309590861","3643.09216091874","4074.02250123862","4152.24947525657","4161.89506238384","4262.23362226171","4356.78413105344","4435.8570954933","",
"Senegal","SEN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2323.34584980778","2312.31261572292","2272.31022007436","2235.6488081816","2173.36145707982","2229.56044456219","2217.59321725089","2232.26842342752","2309.09191595259","2398.95004044855","2417.82539580961","2468.52693100543","2424.8683898118","2523.67034161575","2605.4379204953","2682.44330381118","2677.92765672544","2736.88419115997","2772.55254556612","2754.75497425695","2775.70191360732","2739.33565520208","2800.41159668239","2799.96241985494","2902.50733244818","3001.81910716769","3104.24448348912","3232.31016489661","3356.335910229",
"Singapore","SGP","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34911.7400005396","36201.8875476659","37463.0091887676","40714.2171449772","43835.78329326","45586.3131721797","47040.9305815125","49272.279488095","46580.9510093269","48855.2557105569","52356.6398332617","50418.4200837563","51916.1612024983","55077.1503874103","59732.9585425317","62638.9528496285","66176.0579058254","69202.6589326629","66842.1501280166","64934.7993104453","73060.9445998785","76034.3340635206","77492.6311959496","79919.2623645824","81965.3610711639","83341.5748975964","84704.2809301267","87760.3681474446","90091.4151726294",
"Solomon Islands","SLB","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1883.02275037069","1940.61462398812","2125.81920439299","2148.44287633111","2280.29903595909","2399.13374342025","2370.08042656141","2271.56013288708","2248.7957185143","2177.23892360262","1816.51025590035","1627.08686448893","1539.80293662522","1597.39036831459","1633.53169458433","1680.38846460231","1755.42977658025","1841.61151402683","1928.4830315952","1794.95183952224","1871.11764335963","2064.59579326473","2102.19019401076","2107.74678281916","2097.37661278822","2093.50247056906","2108.80708861734","2126.35292133917","2141.70381177577",
"Sierra Leone","SLE","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1248.39930401293","1269.27010222848","1028.16622586394","1046.81747785998","1031.0003741916","949.805081491658","964.511290436349","903.086328020995","909.517865646898","875.354307093973","908.706205578841","820.701636773405","993.279268994785","1036.66208981027","1057.69349373423","1063.90846449143","1073.91987930045","1129.38207386737","1162.4090578286","1172.86273371154","1208.04872063314","1255.45303814858","1413.88133993363","1669.13127790833","1707.09733472882","1326.20550445645","1376.39747367488","1403.79108768936","1425.34157746319",
"El Salvador","SLV","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4511.99425133622","4517.59804402505","4768.48070765593","4977.81927983548","5144.33032503807","5324.08266985206","5309.75330525922","5422.51310398908","5517.0091086027","5590.80464087379","5612.38407144055","5624.30194784058","5679.55110670061","5737.54104378513","5760.0904179186","5888.35391013688","6116.51276500781","6203.36577164369","6308.50970672861","6151.07494319244","6280.95303828637","6492.56213133652","6646.02148287269","6764.08130188109","6848.0760107372","6978.83560585911","7118.9151884059","7246.75552708775","7392.89845082451",
"San Marino","SMR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65219.8250661278","69393.4824158217","74786.2650256555","75557.2496488726","78748.2114163981","77999.1219237688","79927.7819865707","82502.3278904945","83360.571605161","85478.567535191","90467.6698798095","90839.5079625627","78207.9887726788","73580.880517438","65725.5675212026","59923.9091485151","57306.9477392677","56110.3390836644","55897.3248629883","56731.4869951007","57296.8642567228","",
"Somalia","SOM","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7349.08654729102","7534.8604162221","8098.86479337322","8327.22669327029","7342.28142883758","7937.30603457658","8347.93468692863","8950.19956611478","9365.29029076308","10236.3794438133","10836.0240841158","11934.250635471","12754.3693792078","13533.1913343909","13216.3888160333","13366.6335483345","13746.9154272258","13719.6444803312","14185.360684634","14025.5777505285","14345.5194255984","14902.5467941328","15289.0973753167","16035.3601602891",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2642.75507478478","2583.18561971547","2509.52547165845","2425.08531723125","2384.82717473558","2399.60982606042","2459.15715045306","2482.15533465802","2478.56309380936","2468.6827982615","2488.8147579487","2533.46085920785","2627.17589137644","2672.26444124235","2776.38919209736","2873.04783120508","2970.53123881992","3084.54706384337","3168.11966440059","3191.82705151066","3287.91828442232","3347.4479164848","3389.82709152108","3473.88689242878","3548.31150289234","3560.63413101973","3519.73160540761","3524.88466723251","3525.60346596697",
"South Sudan","SSD","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3940.87469757483","3956.03304639359","4012.66579139611","3701.00126696338","1939.67329229625","2143.19416947056","2173.56709181741","1909.90763386882","1678.00331420979","","",
"Sub-Saharan Africa","SSF","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2644.33463395624","2584.77835535929","2511.22116268673","2426.86416536488","2386.53900867497","2401.25282247258","2460.83858758503","2484.02140368988","2480.55529952408","2470.66063941913","2490.76952762621","2535.30802463969","2628.97916690787","2673.89527688621","2777.91077842279","2874.67880146521","2972.28096520449","3086.4476922852","3169.90456535566","3193.5373864691","3289.68182618033","3349.32826817332","3391.67653939398","3475.80022921852","3550.25996715271","3562.63209238822","3521.77854978065","3526.97376738186","3527.72030009313",
"Small states","SST","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12686.4451687319","12996.5331282146","13389.0155447538","13838.1114014751","14789.9948489422","15349.8388301093","16633.3108595741","17691.5698184469","18462.806644903","18300.6000828764","19259.7203082098","20200.8060902842","20532.7522524247","20761.2300734675","20915.6772959911","21070.0303338681","21033.8942226483","21041.5695726792","21095.6000760762",
"Sao Tome and Principe","STP","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1973.91279836488","1983.93516442963","2072.6281165585","2105.55359543199","2201.43348632777","2339.57491051828","2348.59923985986","2469.29028147702","2460.80808260628","2559.57576404024","2612.01014698724","2638.59689995271","2712.6126318552","2836.53531862567","2889.5801488777","2953.93381554588","3011.0656599916","3033.39298016278",
"Suriname","SUR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10417.0044016651","10495.257916302","10345.6095224785","9486.14108919701","9649.17652634381","9501.85685331667","9460.65603311825","9868.94765916173","9971.4444873644","9714.50901731208","9801.33186564402","10092.3380921282","10253.239058621","10771.7153852569","11551.4940123506","11931.496369202","12477.8502634359","12963.0867165552","13345.8367445651","13591.1489983791","14130.5487619727","14788.0679987466","15015.7227033505","15285.4533061068","15158.8191968362","14488.0253254679","13543.1668809036","13636.2755079176","13775.9369527074",
"Slovak Republic","SVK","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11632.7452578559","11808.7592663138","12492.232110929","13183.5792114244","14044.6526477464","14869.3393686783","15445.1403959532","15397.7452264693","15605.1961129724","16152.2710836105","16888.9431922391","17815.829837356","18756.5539505275","20020.8375943888","21712.1783648146","24049.9833717541","25382.1684009197","23973.8413853129","25159.0775487579","25835.0047572051","26218.4716043616","26580.7178548938","27285.284673711","28397.4107219706","29247.215757852","30132.9204821976","31326.2953498622",
"Slovenia","SVN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18898.5866441851","17205.6737696574","16289.4865912065","16792.6340914408","17707.734508302","18431.0451867231","19091.0675739613","20094.4571077514","20800.0059679542","21881.4361908644","22723.3270446698","23356.7055188022","24222.7057674997","24896.119087735","25962.9085086601","26955.4759051744","28389.3382006689","30190.723646843","31137.7763671714","28451.5455225073","28678.3726303687","28804.7015194266","27976.9163065514","27622.6855482922","28409.7555968679","29042.7252330979","29911.8786527953","31351.3042437041","32742.5146464049",
"Sweden","SWE","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30975.9824076612","30412.9892293762","29884.8280327257","29098.0177507587","30072.9774255742","31118.2273186916","31540.6879384815","32440.667938393","33797.6954291974","35286.5888056617","36901.8521359489","37381.9883438097","38033.7989610785","38786.720092202","40299.9202524851","41269.6534779254","42966.7826018108","44102.8713029557","43516.8579354598","40905.7995784945","42988.8052058718","43808.5011571571","43355.8077615201","43522.3512150498","44213.8779689315","45698.4950627754","46339.1244222001","46681.1714804268","47193.5783414999",
"Eswatini","SWZ","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5632.89864643073","5577.13175411316","5612.78856774476","5652.09610967007","5660.79624999403","5810.90685662484","5915.03354447514","5985.14311359514","6037.64571704735","6127.08400834193","6164.69002760755","6179.47502914928","6415.64633958746","6640.19769849228","6857.47395588093","7238.55927993106","7631.48182649234","7919.82247767015","7929.43308398317","7996.24600148269","8242.16037143841","8370.81983710461","8706.81677682875","9201.50897201156","9309.10969105359","9269.14234458529","9482.46476278794","9567.58562842384","9530.37392972771",
"Sint Maarten (Dutch part)","SXM","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32875.2757842077","34108.5967363547","36340.2446386765","35563.848823182","34092.6521856189","33640.7957676896","32819.242481222","32017.7666381359","","",
"Seychelles","SYC","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14216.5298976404","14415.6709830086","15377.3130604256","15993.4303983737","15448.3363262815","15097.1940013843","15608.9013551796","17272.0949576041","18360.9216606183","18340.8281570606","18453.1097708874","18018.2413480849","17687.6411169656","16835.7729500781","16416.5608678926","17812.2799483131","19086.4536945142","20968.2166760999","20064.3023983281","19764.8070873945","20365.1189331513","22556.5825709346","22618.0123889571","23540.380506005","24221.1443467475","24856.5597944915","25630.7102400461","26415.8067041232","27114.0154914524",
"Syrian Arab Republic","SYR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19845.6309917751","18952.3048988575","18843.2273480019","19743.7303216347","20560.9861429086","21126.2356395988","21699.4687391799","22512.0514966094",
"Chad","TCD","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1109.24751666948","1166.02338681449","1219.76607839048","995.692024352539","1061.51002679657","1039.5169425902","1027.24623796162","1048.79578054466","1083.2231076395","1037.95675803481","991.626463522323","1066.09701267718","1112.86855231208","1228.3945141978","1580.64845616282","1788.14499460607","1737.69408926978","1734.67501996407","1729.19609005963","1743.42598034127","1914.73584783321","1852.93815588829","1950.6542205937","1993.89434104213","2062.34506917925","2052.2236152887","1864.30218834915","1753.77187602216","1746.4820747796",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2246.65114137848","2383.61498881505","2592.15123810384","2824.78629374004","3074.83085581045","3326.95250627991","3575.34946569944","3770.22236868907","3759.80628388414","3937.98581402387","4185.99891678943","4416.27091681876","4712.86387055572","5071.68478524516","5470.87953575088","5939.74573706968","6509.26585709472","7222.013520733","7758.66668476669","8273.67174333303","9003.11022607817","9676.71659503232","10321.5933468113","10973.8505418632","11618.2008264057","12276.7184222326","12955.0175094894","13686.2752688053","14451.2247679601",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13468.86883554","12658.7072068585","11335.2817603379","10677.82870232","9639.38937945923","9524.079840251","9536.50299487175","9803.91042390281","9695.88584295951","9953.59380735946","10714.7311360811","11050.2596064554","11613.6750545822","12347.7350496972","13316.9519530575","14190.1542119768","15317.2956020427","16484.5449833525","17198.3116692532","16264.1447392502","16951.3778961553","17804.1370130904","18302.6754122138","18828.5845350035","19121.6964735858","19167.5018731505","19410.4377308513","20057.2471774715","20580.300631013",
"Togo","TGO","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1298.47945759853","1259.79088894806","1184.22504559823","984.706762348284","1107.0804451519","1164.08661018533","1231.25546981055","1365.22337841697","1291.64447036698","1282.71831286754","1235.46482862298","1182.19705375651","1140.99021111501","1167.50458306851","1162.3442657383","1145.91213124786","1161.0574169635","1156.05989912211","1170.77597425239","1202.51931582117","1241.92066902775","1286.47049660966","1334.66076671312","1379.39899388641","1423.55300158527","1467.24515929218","1501.11998584966","1529.5153677241","1565.45720561758",
"Thailand","THA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6653.33646437198","7137.65220042751","7637.41067168064","8192.92589996938","8767.3284686439","9384.89115764862","9806.04729487703","9423.753523012","8599.98755242049","8890.21088844562","9189.84594187657","9418.60982425008","9915.06125273305","10548.7293050821","11135.3288454765","11527.0125706745","12026.7963895012","12609.6618792648","12759.9911030361","12608.2061156605","13489.3281676543","13537.488341522","14450.0136046902","14771.1554773013","14852.4361214448","15256.4188350438","15709.7836300773","16285.6373659465","16904.6983824499",
"Tajikistan","TJK","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3661.34021335374","3327.81289678806","2319.00716062684","1907.21066794585","1478.28458842953","1275.50119156066","1046.77762007988","1048.76812641899","1088.18211285093","1111.42520569557","1185.2194406002","1277.77187002118","1392.37799109972","1517.4667021702","1644.45564116681","1720.93088622516","1806.76541553961","1908.35557495284","2017.25644138433","2051.72671117661","2138.29186268137","2245.78533483222","2359.55252653696","2476.01418146754","2580.24756032414","2670.18020232317","2784.67660979973","2923.67371765289","3061.07072145518",
"Turkmenistan","TKM","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8316.75471924606","7713.44219358595","6372.93651603837","6289.59880030189","5069.65489390459","4600.94948214507","4818.17577388864","4202.47527470254","4441.33264263799","5113.14893740206","5333.08687970853","5506.28501578289","5465.45482822915","5588.66345168","5808.65968997726","6494.99742555022","7124.6049208503","7815.00209999068","8844.62454916563","9248.87916141183","9942.42109273425","11212.4865037223","12235.2269354044","13235.797934289","14332.1376613479","14992.315055462","15648.8484484767","16390.178979035","17128.985335654",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9920.19243472873","10113.6566435901","10226.5458787174","10447.9090423597","10757.0970466508","10683.8821654074","10902.5208793983","11300.123261756","11394.6817294207","11226.8513838981","11466.53921009","11366.7450805138","11229.0048508876","11288.2971820264","11817.9046184062","12174.1268071617","12674.6124034437","13214.3773328126","13569.0415456384","13132.6122899874","13771.5999325221","14241.0494272349","14487.1298970488","14739.9312152692","14767.0975779492","14697.3845086353","14557.3375965728","14679.5884778692","14772.6253609928",
"Timor-Leste","TLS","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3264.55941650526","3498.33977859624","3182.27057601719","3063.58348718655","4898.57565471723","6500.73046309465","9017.0831488933","9309.06412248135","10048.2322408921","9275.52930425518","9005.47841711757","9860.33158639652","10174.2619817543","8887.082087728","6466.73770778252","7657.27833509449","7566.01832734066","6740.89019167507","6795.51033056756",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8141.91455401634","7797.40883728046","7969.51228242843","8005.22655088188","7942.79656668548","7990.9697404769","8297.09329219358","8419.61897080291","8825.68803303313","9054.07256618105","9314.28219287574","9366.81561285318","9517.34706973784","9594.93944212341","10174.3008694144","10449.5175323512","10845.0442512393","11309.2277869253","11519.0092247898","11610.5195611407","12006.0478978374","11720.1814697065","11798.5264536035","11791.8146790725","11844.9618121645","11767.7770805582","12427.0160488558","12588.3498914883","",
